縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
新北市,陳明雄,,1986,三重市南區扶輪社創社社長,https://councils.g0v.tw/councilors/info/0db92c6838cd4e15949d5af32d0d7ca7/1986/
新北市,陳明雄,,1990,三重市南區扶輪社創社社長,https://councils.g0v.tw/councilors/info/0db92c6838cd4e15949d5af32d0d7ca7/1990/
新北市,李國芳,,1998,金山國際獅子會會長,https://councils.g0v.tw/councilors/info/a30541f42a8c4e469214faf138ce3d83/1998/
新北市,蔡郁男,,1998,五股國際獅子會83、84屆會長,https://councils.g0v.tw/councilors/info/84c63296ac6d408d840eb14c2ee054e7/1998/
新北市,陳明日,,1973,新莊國際獅子會創會會長,https://councils.g0v.tw/councilors/info/bbbcd53f8b704d9facc5ac2484b90e24/1973/
新北市,陳明日,,1977,新莊國際獅子會創會會長,https://councils.g0v.tw/councilors/info/bbbcd53f8b704d9facc5ac2484b90e24/1977/
新北市,朱連和,,1973,獅子會會長,https://councils.g0v.tw/councilors/info/c5178b3cac764ab1ba0b7f5ff4be1875/1973/
南投縣,簡景賢,無黨籍,2009,委員會召集人、草屯獅子會第35屆會長、南,https://councils.g0v.tw/councilors/info/fe2e0d2d2ae841bba2b375d48e049703/2009/
彰化縣,黃育寬,,2009,300-C3區2008-2009博愛獅子會會長,https://councils.g0v.tw/councilors/info/79da32f222de4a9e952d43ad90580995/2009/
彰化縣,黃育寬,民主進步黨,2014,"二十二、國際獅子會300-C3區2008-09博愛獅子會 會長",https://councils.g0v.tw/councilors/info/79da32f222de4a9e952d43ad90580995/2014/
彰化縣,黃育寬,,2009,彰化南區扶輪社會員發展主委理事,https://councils.g0v.tw/councilors/info/79da32f222de4a9e952d43ad90580995/2009/
彰化縣,黃育寬,民主進步黨,2014,"二十三、彰化南區扶輪社 公關主委",https://councils.g0v.tw/councilors/info/79da32f222de4a9e952d43ad90580995/2014/
彰化縣,林茂明,,2009,東區扶輪社糾察,https://councils.g0v.tw/councilors/info/380df064cf5d4c08b199ce98e58009f8/2009/
臺北市,蔡坤龍,民主進步黨,2006,"民進黨北市黨部執行委員、綠色和平台灣嗆聲龍廣播節目主持人、北市選舉委員會監察小組委員、北市國際青年商會會長特別助理、北市大稻埕國際獅子會會長及總召、環球電視台節目主持人、第2、3屆任務型國大代表蔡重吉辦公室主任、慈濟基金會榮譽董事。 ",https://councils.g0v.tw/councilors/info/d1aebbea6da8470a9e20f43f65f81d28/2006/
彰化縣,劉淑芳,中國國民黨,2014,六、國際獅子會300-C3區芊鈺獅子會創會長,https://councils.g0v.tw/councilors/info/825571d83a6845a58603ee2717c7fe9d/2014/
彰化縣,江熊一楓,,2009,"玉胡獅子會 會長",https://councils.g0v.tw/councilors/info/5a055606725a4d6687179f8c8d421a5b/2009/
彰化縣,江熊一楓,民主進步黨,2014,五、玉湖獅子會會長。,https://councils.g0v.tw/councilors/info/5a055606725a4d6687179f8c8d421a5b/2014/
彰化縣,游振雄,,2009,員林獅子會會長,https://councils.g0v.tw/councilors/info/87008b14e10f43a09d3d8071e5f7cfda/2009/
彰化縣,游振雄,中國國民黨,2014,"六、員林獅子會 11、12 年會長。",https://councils.g0v.tw/councilors/info/87008b14e10f43a09d3d8071e5f7cfda/2014/
彰化縣,曹嘉豪,中國國民黨,2014,五、員林錦龍獅子會理事。,https://councils.g0v.tw/councilors/info/213a94428eeb482c9a1fa420c3c6fd93/2014/
宜蘭縣,劉添梧,民主進步黨,2014,7.羅東獅子會第43屆會長。|8.國際獅子會300F區常務理事。,https://councils.g0v.tw/councilors/info/3ed3277de77d4c5b82d47832706bf045/2014/
宜蘭縣,陳漢鍾,在野問政聯盟,2014,6.羅東獅子會監事。,https://councils.g0v.tw/councilors/info/09ca99e87644417abb9f15980ff35c93/2014/
宜蘭縣,陳漢鍾,在野問政聯盟,2014,7.羅東西區扶輪社員。,https://councils.g0v.tw/councilors/info/09ca99e87644417abb9f15980ff35c93/2014/
臺中市,陳清龍,無黨籍,2010,神岡東南獅子會(2007～08)會長,https://councils.g0v.tw/councilors/info/33d1e0475dd9499f8c4762de37932c8c/2010/
宜蘭縣,黃浴沂,中國國民黨,2014,3.員山鄉獅子會長。,https://councils.g0v.tw/councilors/info/0b6d24cecb1d49759074824b428127de/2014/
宜蘭縣,黃浴沂,中國國民黨,2009,員山鄉獅子會會長。,https://councils.g0v.tw/councilors/info/0b6d24cecb1d49759074824b428127de/2009/
新北市,周勝考,,1998,板橋獅子會,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/1998/
新北市,周勝考,,2002,板橋獅子會,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2002/
新北市,周勝考,,2006,板橋獅子會,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2006/
新北市,周勝考,中國國民黨,2010,板橋獅子會,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2010/
新北市,周勝考,中國國民黨,2014,扶輪社、同濟會、獅子會總監,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2014/
新北市,周勝考,中國國民黨,2014,扶輪社、同濟會、獅子會總監,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2014/
新北市,宋雨蓁Nikar‧Falong,中國國民黨,2014,．雲景獅子會-秘書,https://councils.g0v.tw/councilors/info/3c28bc3fcdaf4b7c95af26d5b89d84d0/2014/
臺北市,林宏熙,中國國民黨,1994,臺北市西門商業中心更新會常務委員、育達商職校友會會長、嘉義同鄉會理事、世界客屬總會榮譽會員、臺北市客家聯誼會榮譽會員、臺北市國際龍山獅子會第八屆會長、臺北市直轄市議會第三、四、五、六屆議員。,https://councils.g0v.tw/councilors/info/9517e594b0a24becb87c59aa0bd5120d/1994/
臺北市,林宏熙,中國國民黨,1989,臺北市西門商業中心更新會常務委員、世界客屬總會榮譽會員、臺北市國際龍山獅子會第八屆會長、臺北市直轄市議會第三、四、五屆議員。,https://councils.g0v.tw/councilors/info/9517e594b0a24becb87c59aa0bd5120d/1989/
臺北市,林宏熙,中國國民黨,1981,萬華沙石開發公司董事長、日誠建設公司總經理、育達商職校友會會長、龍山區民眾服務分社理事、龍山區獅子會會長、國際獅子會中華民國總會理事、副祕書長、臺北市直轄市議會第三屆議員。,https://councils.g0v.tw/councilors/info/9517e594b0a24becb87c59aa0bd5120d/1981/
臺北市,林宏熙,中國國民黨,1977,萬華砂石開發股份有限公司董事長、日誠建設股份有限公司總經理、育達商職校友會會長、龍山區民眾服務分社理事、龍山區調解委員會委員、龍山區國際獅子會會長、國際獅子會中華民國總會理事、中華民國水上救生協會理事、國際獅子會中華民國總會副秘書長。,https://councils.g0v.tw/councilors/info/9517e594b0a24becb87c59aa0bd5120d/1977/
新北市,廖筱清,,2006,福和獅子會　第一副會長,https://councils.g0v.tw/councilors/info/873bfcd1d5bc43fb932e0f214f97e631/2006/
新北市,廖筱清,民主進步黨,2014,"新北市福和獅子會 會長",https://councils.g0v.tw/councilors/info/873bfcd1d5bc43fb932e0f214f97e631/2014/
新北市,陳儀君,中國國民黨,2010,300B2區國際獅子會第十一分區主席,https://councils.g0v.tw/councilors/info/447678b598eb40a3bfb70b55840d5f25/2010/
新北市,林金結,中國國民黨,2014,土城獅子會副會長,https://councils.g0v.tw/councilors/info/0ac3214a70b6468e84d5eab8b3bb3c5a/2014/
新北市,羅文崇,民主進步黨,2014,永和獅子會,https://councils.g0v.tw/councilors/info/470c21584f8348709b424ba88287d918/2014/
新竹縣,吳勝松,中國國民黨,2009,竹東中興獅子會2006∼2007會長,https://councils.g0v.tw/councilors/info/31a794e87aab4c488bd86e98dd4aa936/2009/
新竹縣,林保祿,無黨籍,2009,新埔鎮第二十五屆獅子會會長,https://councils.g0v.tw/councilors/info/e42cb0a17e4b4822aa5b66e3232c3a34/2009/
臺中市,黃國書,民主進步黨,2010,台中市西屯扶輪社社友,https://councils.g0v.tw/councilors/info/f85718e6215a4e4c99e562dccd85109d/2010/
高雄市,陳麗娜,中國國民黨,2014,三、高雄仁愛扶輪社社長,https://councils.g0v.tw/councilors/info/d94437652f714ea686d0281527b8aff1/2014/
高雄市,陳麗娜,中國國民黨,2010,3.高雄仁愛扶輪社社長。,https://councils.g0v.tw/councilors/info/d94437652f714ea686d0281527b8aff1/2010/
臺中市,王岳彬,民主進步黨,2010,國立勤益科技大學校友會會長、新民中學家長會會長、北屯國小家長會會長。美麗台灣聯誼會會長、東山獅子會會長。,https://councils.g0v.tw/councilors/info/0e8158dea2ff415384997e5934674da0/2010/
新北市,陳萬富,,1977,鷺江國際獅子會創會會長,https://councils.g0v.tw/councilors/info/ae0a2b20e47640efa574b43b684dbbdd/1977/
新北市,陳萬富,,1982,鷺江國際獅子會創會會長,https://councils.g0v.tw/councilors/info/ae0a2b20e47640efa574b43b684dbbdd/1982/
新北市,陳萬富,,1990,鷺江國際獅子會創會會長,https://councils.g0v.tw/councilors/info/ae0a2b20e47640efa574b43b684dbbdd/1990/
基隆市,蘇財發,中國國民黨,2009,．七堵國際獅子會創會會長,https://councils.g0v.tw/councilors/info/8abff6ed868f4216b1f12fca6b68b6c8/2009/
新北市,廖金枝,,1973,新店國際獅子會會長,https://councils.g0v.tw/councilors/info/784cdda3b48b4f4bb00099d00502bf90/1973/
新北市,廖金枝,,1977,新店國際獅子會會長,https://councils.g0v.tw/councilors/info/784cdda3b48b4f4bb00099d00502bf90/1977/
新北市,廖金枝,,1986,新店國際獅子會會長,https://councils.g0v.tw/councilors/info/784cdda3b48b4f4bb00099d00502bf90/1986/
新北市,廖金枝,,1982,新店國際獅子會會長,https://councils.g0v.tw/councilors/info/784cdda3b48b4f4bb00099d00502bf90/1982/
高雄市,李雅靜,中國國民黨,2010,忠孝及埤頂派出所警友站副站長高雄國際青年商會、鳳山獅子會、高縣公寓大廈主任委員協會理事,https://councils.g0v.tw/councilors/info/9cdf30d3d84f49fa8c1944008341a485/2010/
高雄市,李雅靜,中國國民黨,2014,六、國際獅子會300D2區婦女委員會主席,https://councils.g0v.tw/councilors/info/9cdf30d3d84f49fa8c1944008341a485/2014/
高雄市,李雅靜,中國國民黨,2014,八、鳳山西區扶輪社,https://councils.g0v.tw/councilors/info/9cdf30d3d84f49fa8c1944008341a485/2014/
雲林縣,賴淑娞,中國國民黨,2009,公誠國小家長會會長、公誠國小志工大隊大隊長、婦聯青溪雲林縣支會主任委員、雲林縣工商婦女聯誼會會長、雲鳳獅子會會長、雲林縣真善美聯誼會會長。,https://councils.g0v.tw/councilors/info/65c43d7676b642548c8ccc268d041f8b/2009/
雲林縣,賴淑娞,中國國民黨,2014,雲鳳獅子會會長。,https://councils.g0v.tw/councilors/info/65c43d7676b642548c8ccc268d041f8b/2014/
臺中市,李榮鴻,中國國民黨,2010,大甲日南國際獅子會1998~97年度會長,https://councils.g0v.tw/councilors/info/c64b7b144fa24fb9b21170b4819a3058/2010/
臺中市,吳敏濟,民主進步黨,2014,•大甲扶輪社長|•扶輪社世界人道救援計劃主持人,https://councils.g0v.tw/councilors/info/04c36dcfc0744bfda4c2f615cb3459f9/2014/
新北市,石進隆,,1994,三多國際獅子會理事,https://councils.g0v.tw/councilors/info/36429318d1b0494b9587146e8e6319eb/1994/
嘉義市,吳上明,無黨籍,2009,嘉市第１、２、３、５、６、７屆議員、嘉義縣市第十屆議員、嘉義北區扶輪社1997-98年度社長、國際扶輪社3470地區1998-99嘉義市第二分區助理總監、國際扶輪社3470地區1999-00副秘書長、嘉義市商業會理事長、嘉義市進出口公會理事長、嘉義市調解委員、嘉義市工業策進會委員、吳姓文教基金會董事、張進通許文賢文教基金會監事,https://councils.g0v.tw/councilors/info/07650f5d5050405f88f0c0ee20de2668/2009/
嘉義市,吳上明,無黨籍,2014,嘉市第１、２、３、５、６、７屆議員、嘉義縣市第十屆議員、嘉義北區扶輪社1997-98年度社長、國際扶輪社3470地區1998-99嘉義市第二分區助理總監、國際扶輪社3470地區1999-00副秘書長、嘉義市商業會理事長、嘉義市進出口公會理事長、嘉義市調解委員、嘉義市工業策進會委員、吳姓文教基金會董事、張進通許文賢文教基金會監事,https://councils.g0v.tw/councilors/info/07650f5d5050405f88f0c0ee20de2668/2014/
彰化縣,葉國雄,民主進步黨,2014,六、秀水鄉第19屆鄉民代表，秀水獅子會創會員。,https://councils.g0v.tw/councilors/info/588062f49cde49a3baa04bafdc63f3d2/2014/
臺中市,林素真,民主進步黨,2014,"大甲鳳凰獅子會 創會長",https://councils.g0v.tw/councilors/info/69b8f9e4340547aca5bdc4fe1c1c5745/2014/
新北市,蔡宗一,,2002,林口國際獅子會1991~1992年會長,https://councils.g0v.tw/councilors/info/4301157e755640a3a1ce96f73fbd162c/2002/
新北市,林溪巖,,1953,扶輪社社長,https://councils.g0v.tw/councilors/info/3fb2ef17aad74e56895d9435f7a48311/1953/
嘉義市,蔡貴絲,中國國民黨,2009,歷任南洋建設股份有限公司總經理、嘉義桃城獅子會創會會長、嘉義桃城少獅會輔導會長、財團法人嘉義市天后宮名譽董事長、嘉義市保德宮名譽顧問、嘉邑南興宮名譽顧問、嘉義市議會第六、七屆議長，現任嘉義市議會第八屆議員。,https://councils.g0v.tw/councilors/info/f227bad211c445268139fad9fed042d5/2009/
臺北市,陳必強,中國國民黨,1989,臺北市直轄市第四、五屆議員、景美區體育會理事長、景美區民防副大隊長、景美國中家長會會長、景美國際獅子會理事。,https://councils.g0v.tw/councilors/info/11a394f21c4d4848aa4efb67a288ada1/1989/
臺北市,陳必強,中國國民黨,1985,景美區後備軍人輔導組長、興隆國小家長會副會長、景美國小家長會顧問、景美國中家長會副會長、景美國際獅子會理事、臺北市直轄市議會第四屆議員。,https://councils.g0v.tw/councilors/info/11a394f21c4d4848aa4efb67a288ada1/1985/
臺北市,陳必強,中國國民黨,1981,臺北市景美區黨部委員、景美區民防大隊中隊長、景美區後備軍人輔導中心組長、興隆國小、景美國小家長會副會長、顧問、景美國際獅子會理事、弘美育樂公司董事長、聯鴻建設公司董事長。,https://councils.g0v.tw/councilors/info/11a394f21c4d4848aa4efb67a288ada1/1981/
高雄市,李眉蓁,中國國民黨,2014,四、300E1區正友獅子會會長,https://councils.g0v.tw/councilors/info/9d440ed8450343f0998ccddd761b019b/2014/
高雄市,李眉蓁,中國國民黨,2010,7.國際獅子會３００Ｅ１區高雄市正友獅子會。,https://councils.g0v.tw/councilors/info/9d440ed8450343f0998ccddd761b019b/2010/
臺南市,陳金鐘,民主進步黨,2014,"4 . 永恆獅子會―副會長",https://councils.g0v.tw/councilors/info/46ad0c53be2442218a58b15f2c1d1da6/2014/
新北市,廖裕德,,1986,板橋南區扶輪社社長(1990~1991年),https://councils.g0v.tw/councilors/info/6cd6e75c3266416692602a7019d5affa/1986/
新北市,廖裕德,,1990,板橋南區扶輪社社長(1990~1991年),https://councils.g0v.tw/councilors/info/6cd6e75c3266416692602a7019d5affa/1990/
新北市,廖裕德,,1994,板橋南區扶輪社社長(1990~1991年),https://councils.g0v.tw/councilors/info/6cd6e75c3266416692602a7019d5affa/1994/
新北市,廖裕德,,2002,板橋南區扶輪社社長(1990~1991年),https://councils.g0v.tw/councilors/info/6cd6e75c3266416692602a7019d5affa/2002/
新北市,廖裕德,無黨團結聯盟,2010,板橋南區扶輪社社長(1990~1991年),https://councils.g0v.tw/councilors/info/6cd6e75c3266416692602a7019d5affa/2010/
花蓮縣,張正治,中國國民黨,2014,花蓮港區扶輪社服務計畫組主委,https://councils.g0v.tw/councilors/info/58c21e905e714297a80b8111e9ea6ca5/2014/
花蓮縣,張正治,中國國民黨,2009,花蓮港區扶輪社雜誌主委,https://councils.g0v.tw/councilors/info/58c21e905e714297a80b8111e9ea6ca5/2009/
高雄市,陳玫娟,中國國民黨,2014,六、高雄市2003~04欣欣獅子會會長,https://councils.g0v.tw/councilors/info/4c9e5d0ca13e4cabac5961ee1f6c91ee/2014/
高雄市,陳玫娟,中國國民黨,2010,欣欣獅子會前會長,https://councils.g0v.tw/councilors/info/4c9e5d0ca13e4cabac5961ee1f6c91ee/2010/
臺北市,張元成,中國國民黨,1989,後備軍人中心主任、楷模、獅子會會長、義消中隊長、臺北市直轄市議會第一、二、三、四、五屆議員。(刪除救國團區常委、市義警大隊附、民防顧問),https://councils.g0v.tw/councilors/info/fa150838ef414bf4bac1cb1e59c53672/1989/
臺北市,柯景昇,民主進步黨,1998,"民進黨創黨黨員。民進黨臺北市黨部執行長、中央政策研究中心副主任。臺北市選監小組委員。世界新專、能仁家商講師。加盟獅子會  300A1  區 9394會長。臺北市觀護協會理事、監事。臺北市直轄市議會民進黨黨團副總召集人、幹事長。四年府會協商小組成員。臺北市直轄市議會第七屆議員、博愛扶輪社友。臺北市國際青年商會會員。",https://councils.g0v.tw/councilors/info/b6a156fbaa144db78e79a31f568dda09/1998/
臺北市,柯景昇,民主進步黨,1994,六十年起為許信良、張德銘、吳敬法、蕭裕珍、蔡仁堅、陳永興等助選。美麗島雜誌、八十年代雜誌編輯。立委張德銘、康寧祥特別助理。民主進步黨建黨黨員。民主進步黨臺北市黨部執行長。中央黨部政策研究中心副主任。臺北市選舉委員會選監小組委員。加盟獅子會、臺北市國際青商會會員。世界新專、能仁家商講師。,https://councils.g0v.tw/councilors/info/b6a156fbaa144db78e79a31f568dda09/1994/
臺北市,柯景昇,民主進步黨,1998,"民進黨創黨黨員。民進黨臺北市黨部執行長、中央政策研究中心副主任。臺北市選監小組委員。世界新專、能仁家商講師。加盟獅子會  300A1  區 9394會長。臺北市觀護協會理事、監事。臺北市直轄市議會民進黨黨團副總召集人、幹事長。四年府會協商小組成員。臺北市直轄市議會第七屆議員、博愛扶輪社友。臺北市國際青年商會會員。",https://councils.g0v.tw/councilors/info/b6a156fbaa144db78e79a31f568dda09/1998/
新北市,謝財福,,1990,中和扶輪社長|國際扶輪社主委、理事、秘書|國際扶輪青年服務團輔導主委|扶輪社講師,https://councils.g0v.tw/councilors/info/39c0c8b76fcc446ead6b4221536ff04e/1990/
臺南市,林美燕,中國國民黨,2014,前國際同濟會臺南女會會長、臺南市永美獅子會長,https://councils.g0v.tw/councilors/info/692799d873f743a89876dd173a70ff83/2014/
臺南市,蔡淑惠,中國國民黨,2010,真善美獅子會理事,https://councils.g0v.tw/councilors/info/7e0ca3ffcdad400d976c1ca3ca316eed/2010/
臺南市,蔡淑惠,中國國民黨,2014,真善美獅子會第一副會長、,https://councils.g0v.tw/councilors/info/7e0ca3ffcdad400d976c1ca3ca316eed/2014/
臺北市,陳淑華,民主進步黨,1998,"臺北市台灣婦女會會長、臺北市地檢署榮譽觀護人、臺北市中華獅子會會長、臺北市客家公共事務協會會員、臺灣環保聯盟臺北分會會員、民進黨臺北市黨部評委。 ",https://councils.g0v.tw/councilors/info/2c883d041b5649dd9edea8a19c1350f2/1998/
臺中市,曾朝榮,民主進步黨,2010,台中市自治獅子會理事長,https://councils.g0v.tw/councilors/info/29e66f48f54d4312aef977c84f29dc8d/2010/
臺南市,李坤煌,中國國民黨,2010,永康獅子會會長、,https://councils.g0v.tw/councilors/info/3456d2c0df0b455d8f19078937ea322e/2010/
臺南市,李坤煌,中國國民黨,2014,永康獅子會長,https://councils.g0v.tw/councilors/info/3456d2c0df0b455d8f19078937ea322e/2014/
新北市,王詮榮,,1986,三重獅子會會長|國際獅子會三○○B區辦事處主任,https://councils.g0v.tw/councilors/info/c4afb172935b42c69c38312025f2e4d6/1986/
新北市,王詮榮,,1982,三重獅子會會長|國際獅子會三○○B區辦事處主任,https://councils.g0v.tw/councilors/info/c4afb172935b42c69c38312025f2e4d6/1982/
新北市,葉幸雄,,1986,三重市重陽國際獅子會副會長|國際獅子會300B區監事特別助理,https://councils.g0v.tw/councilors/info/9a865e30ce624bc1ac1c77bc8944652b/1986/
嘉義市,邱芳欽,無黨籍,2009,歷任桃城國際獅子會會長、興華中學家長會會長、嘉義市殘障服務協會顧問、湖內里上帝廟榮譽主任委員、財團法人天后宮管理委員會顧問、九天殿共義堂榮譽主任委員、嘉義市邱丘姓宗親會第十屆理事長、嘉義市議會第六屆議員，嘉義市議會第七屆副議長，現任嘉義市議會第八屆副議長。,https://councils.g0v.tw/councilors/info/5b67ff9db98a4e39860fae6a6545d814/2009/
彰化縣,張春洋,無黨籍,2014,四、彰化縣金湖國際獅子會第二十二屆會長,https://councils.g0v.tw/councilors/info/37ec40e2ffef4738b1350993ca259417/2014/
臺中市,劉士州,中國國民黨,2010,慈蓮愛心協會理事、青山獅子會會員、吾愛鄰同濟會理事、葉心慈善會委員。,https://councils.g0v.tw/councilors/info/cfb9e7755b42424bbd2b14f2337045cf/2010/
臺中市,蘇柏興,中國國民黨,2014,七、草湖國際獅子會會員,https://councils.g0v.tw/councilors/info/709f3f8a208a4e639bf86cf56bcb40bc/2014/
臺中市,李天生,民主進步黨,2010,大里崇光獅子會理事,https://councils.g0v.tw/councilors/info/dd7e1975dbc0477684bcfa55e6a9dd5f/2010/
臺中市,李天生,民主進步黨,2014,•崇光獅子會會員,https://councils.g0v.tw/councilors/info/dd7e1975dbc0477684bcfa55e6a9dd5f/2014/
基隆市,莊錦田,親民黨,2009,．國際獅子會長、分區主席,https://councils.g0v.tw/councilors/info/e60ca1c3cc844ed2b98b656f41a6470e/2009/
桃園市,閻中傑,中國國民黨,2014,家長協會理事長。龍泉獅子會會長。國民,https://councils.g0v.tw/councilors/info/a817fd28e0c34bdabfbe2259f3181e3d/2014/
桃園縣,吳宗憲,,2009,觀音獅子會會長,https://councils.g0v.tw/councilors/info/1d7f35c095c048ee84154cb73d8a097c/2009/
桃園市,吳宗憲,無黨籍,2014,觀音獅子會會長,https://councils.g0v.tw/councilors/info/1d7f35c095c048ee84154cb73d8a097c/2014/
桃園市,游吾和,民主進步黨,2014,桃園中山獅子會第十屆會長，,https://councils.g0v.tw/councilors/info/52679e82960b4e12b038c87db6b9e525/2014/
桃園縣,林政賢,,2009,國際獅子會2004-2005年度會長聯誼會主席|桃園縣遠東獅子會2004-2005年會長,https://councils.g0v.tw/councilors/info/fe78c41334744e45ab21b4849be4bcaf/2009/
桃園市,林政賢,中國國民黨,2014,"國際獅子會2004-2005年度會長聯誼會 主席|桃園縣遠東獅子會2004-2005年 會長",https://councils.g0v.tw/councilors/info/fe78c41334744e45ab21b4849be4bcaf/2014/
桃園縣,林政賢,,2009,桃園福宏扶輪社創社社長,https://councils.g0v.tw/councilors/info/fe78c41334744e45ab21b4849be4bcaf/2009/
桃園市,林政賢,中國國民黨,2014,"桃園福宏扶輪社  創社社長",https://councils.g0v.tw/councilors/info/fe78c41334744e45ab21b4849be4bcaf/2014/
嘉義縣,陳文忠,無黨籍,2014,7國際新港獅子會2007-2008年會長。,https://councils.g0v.tw/councilors/info/07cf2fa77c034a15aca989db87fd4153/2014/
嘉義縣,黃錦成,民主進步黨,2014,7六美國際獅子會第12屆會長。,https://councils.g0v.tw/councilors/info/9167b3d7e7ca4b3b939d2bdfb8983ca8/2014/
雲林縣,張健福,民主進步黨,2014,台西獅子會第十五屆會長,https://councils.g0v.tw/councilors/info/8626e78edf7a4f1faba52fa55cb6b8a2/2014/
彰化縣,林聖哲,中國國民黨,2014,四、鹿港獅子會長。,https://councils.g0v.tw/councilors/info/7790284546d7496a938634f00d945b1d/2014/
彰化縣,林聖哲,,2009,鹿港區獅子會第8屆會長,https://councils.g0v.tw/councilors/info/7790284546d7496a938634f00d945b1d/2009/
臺中市,江肇國,民主進步黨,2014,•台中市城中獅子會會長,https://councils.g0v.tw/councilors/info/1a2172ab9f1a4123b3372782569fd483/2014/
臺中市,何敏誠,民主進步黨,2010,正大墩獅子會會長,https://councils.g0v.tw/councilors/info/5579d33de3d645609a155af57521183f/2010/
宜蘭縣,林朝旺,中國國民黨,2009,五結國際獅子會會長,https://councils.g0v.tw/councilors/info/87ef6b25105048ee90d303efb961a79f/2009/
宜蘭縣,李志鏞,中國國民黨,2009,三星獅子會、青工會會長,https://councils.g0v.tw/councilors/info/b1d68c01192644729343aeb9a346545a/2009/
新北市,李俊民,,1990,泰山國際獅子會副會長,https://councils.g0v.tw/councilors/info/091dad6954f84c5297b36c8f5abfc827/1990/
新北市,邵松雄,,1990,三重市中山國際獅子會常務監事,https://councils.g0v.tw/councilors/info/def16dee289745f9b84f2ff019c5b57f/1990/
新北市,廖本煙,民主進步黨,2014,國際獅子會３００Ｂ２區分區、專區主席,https://councils.g0v.tw/councilors/info/6a3eb1c4fe1a49d48c05bb7b0612878b/2014/
新北市,陳世榮,無黨籍,2014,扶輪社員,https://councils.g0v.tw/councilors/info/86517e88f67a43acabce265da20985ac/2014/
臺東縣,吳景槐,"中國國民黨 ",2009,臺東義消總隊顧問、臺東高商家長會副會長、臺東老人會顧問、臺東西區扶輪社社員、南投旅東同鄉會顧問。,https://councils.g0v.tw/councilors/info/9b553f95c2b4492caf09ff8beee851ef/2009/
新北市,鄭金隆,,1998,國際永福獅子會會長。,https://councils.g0v.tw/councilors/info/a416792053f54fc08a67af6b69fb4da4/1998/
新北市,鄭金隆,,2002,國際永福獅子會會長。,https://councils.g0v.tw/councilors/info/a416792053f54fc08a67af6b69fb4da4/2002/
新北市,鄭金隆,,2006,國際永福獅子會會長。,https://councils.g0v.tw/councilors/info/a416792053f54fc08a67af6b69fb4da4/2006/
新北市,鄭金隆,民主進步黨,2010,國際永福獅子會會長。,https://councils.g0v.tw/councilors/info/a416792053f54fc08a67af6b69fb4da4/2010/
臺北市,張茂楠,民主進步黨,2010,第十屆台北市議員、松山區安平里第七八九屆里長、市議會民進黨黨團副總召、台北市公共事務協會理事長、台北市苗栗同鄉會副理事長、台北市中原客家崇正會副理事長、國際獅子會300A2區台北市新台北獅子會會長、西松國小家長會長、西松高中家長會副會長、敦化國中家長會常務委員、中國醫藥研究所研究。,https://councils.g0v.tw/councilors/info/3cde861a29d34f08b94564f1d418df25/2010/
新北市,游國華,,1990,中和國際獅子會常務監事,https://councils.g0v.tw/councilors/info/2f53b605b202443894e8cedd32b856f9/1990/
嘉義市,張秀華,中國國民黨,2014,嘉鳳獅子會第八屆會長、國際獅子會300DI區區策顧問、體育會顧問、中正大學基金會顧問、嘉義市鳳凰志工大隊顧問、嘉義市警察志工第一中隊中隊長、世明慈惠堂副主任委員、嘉義市工業會顧問、國際佛光會嘉太分會顧問、家庭扶助基金會顧問、財團法人國立中正大學學術基金會顧問、嘉義市張簡姓宗親會顧問、嘉義市議會第六、七、八屆議員,https://councils.g0v.tw/councilors/info/23b4ec24d66e4faea88d46830ef91c1e/2014/
嘉義市,張秀華,中國國民黨,2009,嘉鳳獅子會第八屆會長、國際獅子會300DI區區策顧問、體育會顧問、中正大學基金會顧問、嘉義市鳳凰志工大隊顧問、嘉義市警察志工第一中隊中隊長、世明慈惠堂副主任委員、嘉義市工業會顧問、國際佛光會嘉太分會顧問、家庭扶助基金會顧問、財團法人國立中正大學學術基金會顧問、嘉義市張簡姓宗親會顧問、嘉義市議會第六、七、八屆議員,https://councils.g0v.tw/councilors/info/23b4ec24d66e4faea88d46830ef91c1e/2009/
新北市,簡盛義,,1973,新莊國際獅子會理事,https://councils.g0v.tw/councilors/info/f1b7651188ca415abc4703f8f2ad42c0/1973/
新北市,王正喜,,1977,樹林國際獅子會會長,https://councils.g0v.tw/councilors/info/ca7849ae07244ee6a0ecbbec5eb2da04/1977/
新北市,王正喜,,1982,樹林國際獅子會會長,https://councils.g0v.tw/councilors/info/ca7849ae07244ee6a0ecbbec5eb2da04/1982/
新北市,李欣芳,,2006,台北縣新碧獅子會會長,https://councils.g0v.tw/councilors/info/0c790b4312b243f7ad598ba8b7f3bb84/2006/
