縣市,姓名,政黨,選舉年度,相關經歷,詳細資訊網址
臺北市,陳瑞卿,中國國民黨,1977,合作金庫監事、臺北市中山區合作社理事主席、後備軍人中山區輔導組長、新興國中家長會長、中山國小家長會副會長、?公水利會代表、中國合作事業協會監事、中山區義警中隊長、中山區消防團長、愛愛救濟院董事、景福宮常務理事、人仁遊覽公司顧問、臺北市省轄市議會第六屆暨臨時議會、直轄市議會第一、二屆議員。,https://councils.g0v.tw/councilors/info/3d68b3b646374a2ea64eccf059f8d3c0/1977/
新北市,陳明雄,,1982,十年的義消中隊顧問,https://councils.g0v.tw/councilors/info/0db92c6838cd4e15949d5af32d0d7ca7/1982/
新北市,陳明雄,,1977,十年的義消中隊顧問,https://councils.g0v.tw/councilors/info/0db92c6838cd4e15949d5af32d0d7ca7/1977/
新北市,陳明雄,,1986,十年的義消中隊顧問,https://councils.g0v.tw/councilors/info/0db92c6838cd4e15949d5af32d0d7ca7/1986/
新北市,陳明雄,,1990,十年的義消中隊顧問,https://councils.g0v.tw/councilors/info/0db92c6838cd4e15949d5af32d0d7ca7/1990/
新北市,徐陳麗華,,1998,義消,https://councils.g0v.tw/councilors/info/02301ec7a2054efeaa462f4eeaadc145/1998/
新北市,徐陳麗華,,2002,義消,https://councils.g0v.tw/councilors/info/02301ec7a2054efeaa462f4eeaadc145/2002/
新北市,楊世興,,1998,臺北縣義勇消防隊新莊分隊顧問,https://councils.g0v.tw/councilors/info/56cb615bc0b546d89c91219d7c40bb98/1998/
新北市,朱連和,,1973,義勇消防分隊長,https://councils.g0v.tw/councilors/info/c5178b3cac764ab1ba0b7f5ff4be1875/1973/
花蓮縣,邱永双,中國國民黨,2014,吉安鄉仁里消防隊顧問|吉安鄉吉安消防隊顧問,https://councils.g0v.tw/councilors/info/53a866b08a114e00992b74c404871d89/2014/
花蓮縣,鄭乾龍,民主進步黨,2014,吉安義消中隊中隊長,https://councils.g0v.tw/councilors/info/1e591a74b1d640219de61252f5d7ba4c/2014/
彰化縣,歐陽蓁珠,民主進步黨,2014,十四、螢火蟲鐵騎隊隊員,https://councils.g0v.tw/councilors/info/7f33f5685a074044945b13215382331f/2014/
彰化縣,李清木,民主進步黨,2014,七、埔鹽消防隊義消顧問。,https://councils.g0v.tw/councilors/info/0468e951551341e09c68b7405fda49dd/2014/
彰化縣,李清木,民主進步黨,2014,七、埔鹽消防隊義消顧問。,https://councils.g0v.tw/councilors/info/0468e951551341e09c68b7405fda49dd/2014/
彰化縣,黃正盛,中國國民黨,2014,五、員林義勇消防一分隊顧問團副團長。,https://councils.g0v.tw/councilors/info/53f8b70bb4e14e159a8be93369fb2699/2014/
彰化縣,曹嘉豪,中國國民黨,2014,六、員林義消第一分隊顧問。,https://councils.g0v.tw/councilors/info/213a94428eeb482c9a1fa420c3c6fd93/2014/
宜蘭縣,劉添梧,民主進步黨,2014,3.宜蘭縣義消總隊副總隊長。,https://councils.g0v.tw/councilors/info/3ed3277de77d4c5b82d47832706bf045/2014/
宜蘭縣,黃浴沂,中國國民黨,2014,4.員山鄉民防、消防顧問團團長。,https://councils.g0v.tw/councilors/info/0b6d24cecb1d49759074824b428127de/2014/
宜蘭縣,黃浴沂,中國國民黨,2009,員山鄉民防、消防顧問團團長。,https://councils.g0v.tw/councilors/info/0b6d24cecb1d49759074824b428127de/2009/
桃園縣,李柏坊,,2009,圳頂義消幹事,https://councils.g0v.tw/councilors/info/beb172cb402342e891fd5d6e8f9f6c5f/2009/
桃園市,李柏坊,中國國民黨,2014,圳頂義消幹事,https://councils.g0v.tw/councilors/info/beb172cb402342e891fd5d6e8f9f6c5f/2014/
桃園縣,徐玉樹,,2009,龍潭義勇消防中隊副中隊長,https://councils.g0v.tw/councilors/info/3501a22e981447b390dca6ddcb19205a/2009/
桃園市,徐玉樹,中國國民黨,2014,"龍潭義勇消防中隊 副中隊長",https://councils.g0v.tw/councilors/info/3501a22e981447b390dca6ddcb19205a/2014/
新北市,周勝考,中國國民黨,2014,消防救護中隊長,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2014/
新北市,周勝考,,1998,義消總隊海山救護中隊長,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/1998/
新北市,周勝考,,2002,義消總隊海山救護中隊長,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2002/
新北市,周勝考,,2006,義消總隊海山救護中隊長,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2006/
新北市,周勝考,中國國民黨,2010,義消總隊海山救護中隊長,https://councils.g0v.tw/councilors/info/0e7a8cf42d404e6dad56564c160f3394/2010/
新北市,廖筱清,,2006,"縣議會  警政消防衛生環保　召集人",https://councils.g0v.tw/councilors/info/873bfcd1d5bc43fb932e0f214f97e631/2006/
新北市,廖筱清,民主進步黨,2014,"新北消防局永利義消婦女防火宣導隊 分隊長",https://councils.g0v.tw/councilors/info/873bfcd1d5bc43fb932e0f214f97e631/2014/
新北市,廖筱清,民主進步黨,2014,"新北消防局永利義消婦女防火宣導隊 分隊長",https://councils.g0v.tw/councilors/info/873bfcd1d5bc43fb932e0f214f97e631/2014/
新北市,廖筱清,,2006,永利婦女防火宣導隊　分隊長,https://councils.g0v.tw/councilors/info/873bfcd1d5bc43fb932e0f214f97e631/2006/
新北市,廖筱清,民主進步黨,2014,"新北消防局永利義消婦女防火宣導隊 分隊長",https://councils.g0v.tw/councilors/info/873bfcd1d5bc43fb932e0f214f97e631/2014/
新北市,劉哲彰,中國國民黨,2010,臺北縣安和、新店義消顧問,https://councils.g0v.tw/councilors/info/f4d321c699bf4feab84573e418ff7349/2010/
新北市,高敏慧,民主進步黨,2014,財團法人義勇消防人員安全濟助基金會董事,https://councils.g0v.tw/councilors/info/b9f858e01b704b09ba769fcb5e61e29e/2014/
新北市,林金結,中國國民黨,2014,新北市義消總隊顧問,https://councils.g0v.tw/councilors/info/0ac3214a70b6468e84d5eab8b3bb3c5a/2014/
新北市,羅文崇,民主進步黨,2014,永平義消顧問,https://councils.g0v.tw/councilors/info/470c21584f8348709b424ba88287d918/2014/
臺中市,王岳彬,民主進步黨,2010,北屯義消技術顧問、臺中市商業會顧問。,https://councils.g0v.tw/councilors/info/0e8158dea2ff415384997e5934674da0/2010/
連江縣,曹以標,無黨籍,2009,"3. 南竿義消大隊副大隊長",https://councils.g0v.tw/councilors/info/9fee195fcdb745d9851cc401641607c7/2009/
連江縣,曹以標,無黨籍,2014,"3. 南竿義消大隊副大隊長",https://councils.g0v.tw/councilors/info/9fee195fcdb745d9851cc401641607c7/2014/
嘉義縣,蔡鼎三,民主進步黨,2014,3嘉義縣消防局科員。,https://councils.g0v.tw/councilors/info/2fa90e77356d4686be93880ff22d83ea/2014/
嘉義縣,何子凡,無黨籍,2014,4竹崎義消分隊顧問。,https://councils.g0v.tw/councilors/info/da515d24e6884601b9b72e1e72aab037/2014/
基隆市,高辜惠珍,中國國民黨,2009,．義消救護中隊長,https://councils.g0v.tw/councilors/info/f55b870444e04b57a3e7d55a1d07ac64/2009/
基隆市,蘇財發,中國國民黨,2009,．基隆市七堵義消中隊長任義消32年,https://councils.g0v.tw/councilors/info/8abff6ed868f4216b1f12fca6b68b6c8/2009/
新北市,李儒將,,1973,臺北縣義勇消防大隊副大隊長,https://councils.g0v.tw/councilors/info/c5c3bc9ffdf6492ca45d5f178138320a/1973/
新北市,李儒將,,1977,臺北縣義勇消防大隊副大隊長,https://councils.g0v.tw/councilors/info/c5c3bc9ffdf6492ca45d5f178138320a/1977/
高雄市,張勝富,民主進步黨,2014,七、消防局義消第四大隊大隊長,https://councils.g0v.tw/councilors/info/dd3259d109984f0e8e643e03db0dca18/2014/
高雄市,張勝富,民主進步黨,2010,現任：大社鄉長，高雄縣義消第四大隊大隊長，民進黨高雄縣黨部評委召集人。,https://councils.g0v.tw/councilors/info/dd3259d109984f0e8e643e03db0dca18/2010/
高雄市,張勝富,民主進步黨,2014,七、消防局義消第四大隊大隊長,https://councils.g0v.tw/councilors/info/dd3259d109984f0e8e643e03db0dca18/2014/
臺中市,羅永珍,中國國民黨,2014,•現任台中市消防局第一大隊婦女防火宣導中隊長,https://councils.g0v.tw/councilors/info/8402ee40e4344380b99a8fb8d8b29932/2014/
臺中市,羅永珍,中國國民黨,2010,臺中縣消防局第一婦女防火宣導中隊長,https://councils.g0v.tw/councilors/info/8402ee40e4344380b99a8fb8d8b29932/2010/
臺中市,羅永珍,中國國民黨,2014,•現任台中市消防局第一大隊婦女防火宣導中隊長,https://councils.g0v.tw/councilors/info/8402ee40e4344380b99a8fb8d8b29932/2014/
臺中市,羅永珍,中國國民黨,2010,臺中縣消防局第一婦女防火宣導中隊長,https://councils.g0v.tw/councilors/info/8402ee40e4344380b99a8fb8d8b29932/2010/
基隆市,張芳麗,中國國民黨,2009,．基隆市義消總隊顧問,https://councils.g0v.tw/councilors/info/a3054a53504c4618a0f3a6f7827d354e/2009/
新北市,謝耀昆,,1968,臺北縣義勇消防警察大隊副總幹事|義勇消防協會理事,https://councils.g0v.tw/councilors/info/e5f22862addd494b8ddd546cdbaab7fd/1968/
彰化縣,葉麗娟,,2009,彰化縣義消婦女消防宣導大隊長,https://councils.g0v.tw/councilors/info/49959d10a1174a7bb217555263746f4c/2009/
彰化縣,葉麗娟,,2009,彰化縣義消婦女消防宣導大隊長,https://councils.g0v.tw/councilors/info/49959d10a1174a7bb217555263746f4c/2009/
彰化縣,葉麗娟,中國國民黨,2014,六、彰化縣義消婦女防火宣導大隊長。,https://councils.g0v.tw/councilors/info/49959d10a1174a7bb217555263746f4c/2014/
彰化縣,葉麗娟,中國國民黨,2014,六、彰化縣義消婦女防火宣導大隊長。,https://councils.g0v.tw/councilors/info/49959d10a1174a7bb217555263746f4c/2014/
基隆市,藍敏煌,中國國民黨,2009,．基隆市義消中正中隊顧問,https://councils.g0v.tw/councilors/info/01262830a76949199b6cc98954adeb43/2009/
基隆市,陳江山,中國國民黨,2009,．暖暖義消顧問團長,https://councils.g0v.tw/councilors/info/a7e10f3afa40446c872f1f732093bcac/2009/
新北市,李友親,,2002,蘆洲義消二分隊員、顧問,https://councils.g0v.tw/councilors/info/ba058257b5144fbe9ef9d4b6c8a87b26/2002/
新北市,李友親,,2006,蘆洲義消二分隊員、顧問,https://councils.g0v.tw/councilors/info/ba058257b5144fbe9ef9d4b6c8a87b26/2006/
高雄市,錢聖武,民主進步黨,2010,六、仁武鄉義消分隊顧問。,https://councils.g0v.tw/councilors/info/4de961823df04046944c1f61b32fba5f/2010/
臺北市,陳俊雄,中國國民黨,1989,臺北市直轄市議會第一、二、三、四、五屆議員、松山後備軍人輔導組長、松山市民消防團團長、俊德企業總經理。,https://councils.g0v.tw/councilors/info/da58e46357f74500841dc70be9ca2fd6/1989/
花蓮縣,張峻,無黨籍,2009,四、花蓮縣義勇消防總隊光復分隊顧問,https://councils.g0v.tw/councilors/info/cd57fa34f6e7495d8ce2681fdd63d4fa/2009/
臺南市,侯澄財,民主進步黨,2014,臺南縣消防協會第5、6屆理事長。,https://councils.g0v.tw/councilors/info/abc9d76eeb6941a9b16b6af36ee0efae/2014/
臺南市,侯澄財,民主進步黨,2010,現任台南市義勇消防總隊總隊長|台南縣議會12、15、16屆議員、台南縣義勇消防總隊總隊長、中華民國義勇消防總隊理事、台南縣義勇人員濟助基金會監事、台南縣消防協會名譽理事長（第5、6屆）理事長、中華民國賽鴿總會顧問、財團法人台灣省義勇消防人員濟助基金會董事、財團法人二重港侯氏宗祠副董事長、財團法人二重港仁安宮常務董事、北門鄉第12、13屆鄉民代表,https://councils.g0v.tw/councilors/info/abc9d76eeb6941a9b16b6af36ee0efae/2010/
臺南市,侯澄財,民主進步黨,2014,臺南市第一屆義消總隊長、榮譽總隊長。|臺南縣義消總隊長。|95年度全國義消楷模。,https://councils.g0v.tw/councilors/info/abc9d76eeb6941a9b16b6af36ee0efae/2014/
新北市,王以文,,1951,北縣義勇消防隊隊長,https://councils.g0v.tw/councilors/info/f3049f99155944a88fed395285fe7c7d/1951/
新北市,王以文,,1953,北縣義勇消防隊隊長,https://councils.g0v.tw/councilors/info/f3049f99155944a88fed395285fe7c7d/1953/
新北市,王以文,,1955,北縣義勇消防隊隊長,https://councils.g0v.tw/councilors/info/f3049f99155944a88fed395285fe7c7d/1955/
新北市,王以文,,1946,北縣義勇消防隊隊長,https://councils.g0v.tw/councilors/info/f3049f99155944a88fed395285fe7c7d/1946/
臺北市,張元成,中國國民黨,1989,後備軍人中心主任、楷模、獅子會會長、義消中隊長、臺北市直轄市議會第一、二、三、四、五屆議員。(刪除救國團區常委、市義警大隊附、民防顧問),https://councils.g0v.tw/councilors/info/fa150838ef414bf4bac1cb1e59c53672/1989/
臺南市,陸美祈,民主進步黨,2014,臺南市政府消防局義消婦女中隊顧問,https://councils.g0v.tw/councilors/info/338803983bef40b28bf24439a9e91fa2/2014/
臺南市,陸美祈,民主進步黨,2014,臺南市政府消防局義消婦女中隊顧問,https://councils.g0v.tw/councilors/info/338803983bef40b28bf24439a9e91fa2/2014/
花蓮縣,游淑貞,無黨籍,2014,消防局婦宣大隊長,https://councils.g0v.tw/councilors/info/c516de45577447b2ba79d947a7437592/2014/
雲林縣,李建昇,民主進步黨,2014,義消第一大隊大隊長,https://councils.g0v.tw/councilors/info/403f9c40006943df8f34cf928a747532/2014/
雲林縣,李建昇,民主進步黨,2009,永久保留人文公園自救會會長、義消第一大隊大隊長、老人長期照護協會創會理事長、雲林縣後備憲兵榮譽主任委員、雲林縣議會第14.15.16屆議員、議會2007-8民進黨黨團總召、雲林維新會政策組組長。,https://councils.g0v.tw/councilors/info/403f9c40006943df8f34cf928a747532/2009/
臺南市,楊中成,臺灣團結聯盟,2014,大灣消防隊顧問,https://councils.g0v.tw/councilors/info/2ad54646e69a43fa8d2c44d6683bcbfe/2014/
臺南市,梁順發,民主進步黨,2010,安定鄉消防隊義消分隊顧問團長,https://councils.g0v.tw/councilors/info/46bdf822d9ac431894d075d114d3940e/2010/
臺南市,梁順發,民主進步黨,2010,安定鄉消防隊義消分隊顧問團長,https://councils.g0v.tw/councilors/info/46bdf822d9ac431894d075d114d3940e/2010/
臺東縣,林東滿,中國國民黨,2014,四、東河鄉義消顧問團團長。,https://councils.g0v.tw/councilors/info/c608b61293b34122a65daa860b3ae1cf/2014/
臺東縣,林東滿,中國國民黨,2009,四、東河鄉義消分隊顧問團團長。,https://councils.g0v.tw/councilors/info/c608b61293b34122a65daa860b3ae1cf/2009/
臺東縣,許進榮,無黨籍,2014,三、成功義消大隊副大隊長。|八、成功義消大隊顧問。,https://councils.g0v.tw/councilors/info/594a053d552d48a0aa3edff423371eb6/2014/
臺東縣,許進榮,無黨籍,2009,二、成功義消大隊顧問。|三、成功義消大隊總幹事。,https://councils.g0v.tw/councilors/info/594a053d552d48a0aa3edff423371eb6/2009/
臺東縣,劉純歌,中國國民黨,2014,四、臺東縣東河鄉義消分隊顧問團團長。,https://councils.g0v.tw/councilors/info/e78acedbff904a84b13704e1a04c69e9/2014/
臺東縣,劉純歌,中國國民黨,2014,三、臺東縣婦女防火大隊幹事。,https://councils.g0v.tw/councilors/info/e78acedbff904a84b13704e1a04c69e9/2014/
新北市,許秀雄,,1986,消防隊顧問,https://councils.g0v.tw/councilors/info/687d978f878c43b2968db415b6709172/1986/
新北市,許秀雄,,1982,消防隊顧問,https://councils.g0v.tw/councilors/info/687d978f878c43b2968db415b6709172/1982/
新北市,許秀雄,,1990,消防隊顧問,https://councils.g0v.tw/councilors/info/687d978f878c43b2968db415b6709172/1990/
嘉義縣,林沐惠,民主進步黨,2014,3嘉義縣義消鹿草分隊顧問。,https://councils.g0v.tw/councilors/info/8b212e5d558e4809bc6924068f8ab917/2014/
嘉義縣,陳怡岳,民主進步黨,2014,2嘉義縣義勇消防總隊總隊長。,https://councils.g0v.tw/councilors/info/a4ac9d8acae14c6aa8bf08d41c7490eb/2014/
嘉義縣,陳怡岳,,2009,六、嘉義縣義消總隊副總隊長。,https://councils.g0v.tw/councilors/info/a4ac9d8acae14c6aa8bf08d41c7490eb/2009/
嘉義縣,郭芳宜,,2009,(四)嘉義縣消防局梅山義消顧問。,https://councils.g0v.tw/councilors/info/9d25e975e39345e293e0c0a91e8508f8/2009/
嘉義縣,郭芳宜,,2009,(四)嘉義縣消防局梅山義消顧問。,https://councils.g0v.tw/councilors/info/9d25e975e39345e293e0c0a91e8508f8/2009/
彰化縣,陳一惇,,2009,二林義消中隊顧問,https://councils.g0v.tw/councilors/info/79c4460916b84339af1313ad65c5a983/2009/
彰化縣,陳一惇,中國國民黨,2014,九、二林義消中隊顧問。,https://councils.g0v.tw/councilors/info/79c4460916b84339af1313ad65c5a983/2014/
嘉義縣,黃嘉寬,,2009,(四)嘉義縣義消總隊雙福分隊長〈現任〉。,https://councils.g0v.tw/councilors/info/a36c5e1b0c924b97bea92b4a7f7ba6d1/2009/
臺中市,蘇慶雲,中國國民黨,2010,現任：縣議員、義消大隊長、特防隊、女義警、廟宇、五個產銷班顧問,https://councils.g0v.tw/councilors/info/e0c494f3cb634c37a577e62a2f36fe2f/2010/
臺中市,蘇慶雲,中國國民黨,2014,•義消第二大隊大隊長,https://councils.g0v.tw/councilors/info/e0c494f3cb634c37a577e62a2f36fe2f/2014/
基隆市,呂美玲,中國國民黨,2009,．台灣火車駕駛協會顧問,https://councils.g0v.tw/councilors/info/f541786f922b42f4816a19b1541e512e/2009/
基隆市,莊錦田,親民黨,2009,．基隆市義消第三大隊大隊長,https://councils.g0v.tw/councilors/info/e60ca1c3cc844ed2b98b656f41a6470e/2009/
桃園縣,邱佳亮,,2009,新屋義消分隊顧問,https://councils.g0v.tw/councilors/info/31c485ce1d4a4c73b4c76a8509b163eb/2009/
桃園市,邱佳亮,民主進步黨,2014,新屋義消分隊顧問,https://councils.g0v.tw/councilors/info/31c485ce1d4a4c73b4c76a8509b163eb/2014/
高雄市,蔡昌達,民主進步黨,2010,6.大寮鄉中庄消防隊義消顧問團團長,https://councils.g0v.tw/councilors/info/848d7ad359da491c9be974194050c298/2010/
高雄市,蔡昌達,民主進步黨,2010,6.大寮鄉中庄消防隊義消顧問團團長,https://councils.g0v.tw/councilors/info/848d7ad359da491c9be974194050c298/2010/
嘉義縣,黃錦成,民主進步黨,2014,5六腳義消分隊分隊長。,https://councils.g0v.tw/councilors/info/9167b3d7e7ca4b3b939d2bdfb8983ca8/2014/
雲林縣,張健福,民主進步黨,2014,台西義消中隊長,https://councils.g0v.tw/councilors/info/8626e78edf7a4f1faba52fa55cb6b8a2/2014/
新北市,葉正森,,1990,北縣義消總隊長。,https://councils.g0v.tw/councilors/info/acc0c9759a0f4265993839c42f2e124a/1990/
新北市,葉正森,,1994,北縣義消總隊長。,https://councils.g0v.tw/councilors/info/acc0c9759a0f4265993839c42f2e124a/1994/
新北市,葉正森,,1998,北縣義消總隊長。,https://councils.g0v.tw/councilors/info/acc0c9759a0f4265993839c42f2e124a/1998/
新北市,葉正森,,2006,北縣義消總隊長。,https://councils.g0v.tw/councilors/info/acc0c9759a0f4265993839c42f2e124a/2006/
新北市,邵松雄,,1990,臺北縣消防協會理事長,https://councils.g0v.tw/councilors/info/def16dee289745f9b84f2ff019c5b57f/1990/
新北市,邵松雄,,1990,臺北縣三重市重陽義消分隊創隊分隊長,https://councils.g0v.tw/councilors/info/def16dee289745f9b84f2ff019c5b57f/1990/
新北市,王明麗,,1990,社區婦女防火宣導隊暨義警中隊長,https://councils.g0v.tw/councilors/info/260e3412702749cf8a5da9ccf8377ee4/1990/
新北市,王明麗,,1994,社區婦女防火宣導隊暨義警中隊長,https://councils.g0v.tw/councilors/info/260e3412702749cf8a5da9ccf8377ee4/1994/
新北市,王明麗,,1998,社區婦女防火宣導隊暨義警中隊長,https://councils.g0v.tw/councilors/info/260e3412702749cf8a5da9ccf8377ee4/1998/
新北市,王明麗,,2002,社區婦女防火宣導隊暨義警中隊長,https://councils.g0v.tw/councilors/info/260e3412702749cf8a5da9ccf8377ee4/2002/
新北市,王明麗,中國國民黨,2010,社區婦女防火宣導隊暨義警中隊長,https://councils.g0v.tw/councilors/info/260e3412702749cf8a5da9ccf8377ee4/2010/
新北市,蘇有仁,,1986,三鶯義消14年中隊長,https://councils.g0v.tw/councilors/info/b088856880f1435e92cbbde11f828fcc/1986/
新北市,蘇有仁,,1990,三鶯義消14年中隊長,https://councils.g0v.tw/councilors/info/b088856880f1435e92cbbde11f828fcc/1990/
新北市,蘇有仁,,1994,三鶯義消14年中隊長,https://councils.g0v.tw/councilors/info/b088856880f1435e92cbbde11f828fcc/1994/
新北市,蘇有仁,,1998,三鶯義消14年中隊長,https://councils.g0v.tw/councilors/info/b088856880f1435e92cbbde11f828fcc/1998/
新北市,蘇有仁,無黨團結聯盟,2014,１４年三鶯義消中隊長。,https://councils.g0v.tw/councilors/info/b088856880f1435e92cbbde11f828fcc/2014/
臺東縣,吳景槐,"中國國民黨 ",2009,臺東義消總隊顧問、臺東高商家長會副會長、臺東老人會顧問、臺東西區扶輪社社員、南投旅東同鄉會顧問。,https://councils.g0v.tw/councilors/info/9b553f95c2b4492caf09ff8beee851ef/2009/
臺東縣,陳志峰,中國國民黨,2014,二、臺東義消分隊榮譽顧問。,https://councils.g0v.tw/councilors/info/0c4c1f01c4ad4604a124b2ddbe6b745d/2014/
新北市,林國春,,2006,臺北縣議會警政、消防、環保、衛生、法規召集人,https://councils.g0v.tw/councilors/info/c5eb91a7c9f2449aaf590c8aeaee676e/2006/
新北市,林國春,中國國民黨,2010,臺北縣議會警政、消防、環保、衛生、法規召集人,https://councils.g0v.tw/councilors/info/c5eb91a7c9f2449aaf590c8aeaee676e/2010/
新北市,游輝廷,,1990,義消大隊中和顧問團長,https://councils.g0v.tw/councilors/info/b1c020df8bda431ca2fc3b27a3ccdc1b/1990/
新北市,游輝廷,,1994,義消大隊中和顧問團長,https://councils.g0v.tw/councilors/info/b1c020df8bda431ca2fc3b27a3ccdc1b/1994/
新北市,游輝廷,,1998,義消大隊中和顧問團長,https://councils.g0v.tw/councilors/info/b1c020df8bda431ca2fc3b27a3ccdc1b/1998/
新北市,游輝廷,,2002,義消大隊中和顧問團長,https://councils.g0v.tw/councilors/info/b1c020df8bda431ca2fc3b27a3ccdc1b/2002/
新北市,游輝廷,,2006,義消大隊中和顧問團長,https://councils.g0v.tw/councilors/info/b1c020df8bda431ca2fc3b27a3ccdc1b/2006/
新北市,游輝廷,無黨團結聯盟,2010,義消大隊中和顧問團長,https://councils.g0v.tw/councilors/info/b1c020df8bda431ca2fc3b27a3ccdc1b/2010/
新北市,賴金波,,1990,義勇交通中隊與消防分隊顧問,https://councils.g0v.tw/councilors/info/1c2e9a9f578f4836869997c53031e06c/1990/
新北市,賴金波,,1994,義勇交通中隊與消防分隊顧問,https://councils.g0v.tw/councilors/info/1c2e9a9f578f4836869997c53031e06c/1994/
新北市,賴金波,,1998,義勇交通中隊與消防分隊顧問,https://councils.g0v.tw/councilors/info/1c2e9a9f578f4836869997c53031e06c/1998/
臺東縣,林參天,民主進步黨,2009,五、台東縣義消大隊顧問。,https://councils.g0v.tw/councilors/info/1b3ed4883b414cae8ccebf80bdd7b285/2009/
新北市,林進德,,1953,板橋義勇消防隊隊長,https://councils.g0v.tw/councilors/info/662f78529ce94ca7afe60183c4221148/1953/
臺東縣,黃瑞華,中國國民黨,2014,五、關山義消顧問團團長。,https://councils.g0v.tw/councilors/info/866fdae1e0fd43e3a992debb11d6269b/2014/
臺東縣,黃瑞華,中國國民黨,2014,六、關山婦女防火宣導隊顧問團團長。,https://councils.g0v.tw/councilors/info/866fdae1e0fd43e3a992debb11d6269b/2014/
嘉義市,陳姿妏,無黨籍,2014,"國立嘉義大學體育與健康休閒研究所,嘉義市義消總隊副團長,嘉義市紅十字會顧問,嘉義市餐飲職業工會顧問",https://councils.g0v.tw/councilors/info/729c3d7b5b924c7caf35ecee91bfd859/2014/
臺中市,林士昌,中國國民黨,2014,•臺中市義勇消防總隊總隊長,https://councils.g0v.tw/councilors/info/de2e41cc3b554f35bda45619c32c15a8/2014/
新北市,劉寬明,,1977,三峽分局義消中隊顧問,https://councils.g0v.tw/councilors/info/d8a7b8979c904aa29eec477444207306/1977/
新北市,劉寬明,,1982,三峽分局義消中隊顧問,https://councils.g0v.tw/councilors/info/d8a7b8979c904aa29eec477444207306/1982/
新北市,李欣芳,,2006,新店義勇消防隊顧問,https://councils.g0v.tw/councilors/info/0c790b4312b243f7ad598ba8b7f3bb84/2006/
新北市,李欣芳,,2006,台北縣婦女防火宣導隊分隊長,https://councils.g0v.tw/councilors/info/0c790b4312b243f7ad598ba8b7f3bb84/2006/
新竹縣,蘇明輝,中國國民黨,2014,新竹縣竹北義消大隊中隊分隊顧問,https://councils.g0v.tw/councilors/info/220bbd5e71b14577809ca7e1789c3418/2014/
新竹縣,陳凱榮,中國國民黨,2014,新竹縣竹北市義警義消分隊顧問,https://councils.g0v.tw/councilors/info/d751cb64e0c54648ae5ed76463cf9575/2014/
新竹縣,林保光,中國國民黨,2009,新竹縣義消顧問竹北佛光會顧問。,https://councils.g0v.tw/councilors/info/5e1afd36dd5f4bc7a1075a55f3460ebd/2009/
基隆市,何淑萍,中國國民黨,2009,．基隆市消防局婦宣隊,https://councils.g0v.tw/councilors/info/c33f653aadbe425cae07e03760051fe3/2009/
基隆市,陳東財,民主進步黨,2009,．基隆義消總隊顧問,https://councils.g0v.tw/councilors/info/d3960c7ed38a4ee99240bc705d9636c5/2009/
新竹縣,邱振瑋,無黨籍,2009,義消寶山分隊顧問團副團長,https://councils.g0v.tw/councilors/info/302e979e4b2b498eaf855f553426873f/2009/
桃園縣,邱奕勝,,2009,桃園縣義勇消防總隊長,https://councils.g0v.tw/councilors/info/d322fbbe28a64fe994d9d7b8ef2532d2/2009/
桃園市,邱奕勝,中國國民黨,2014,桃園縣義勇消防總隊長,https://councils.g0v.tw/councilors/info/d322fbbe28a64fe994d9d7b8ef2532d2/2014/
新北市,李余典,,1998,台北縣義消三重中隊長,https://councils.g0v.tw/councilors/info/32f17c7f9eac4bee9c8cc119710c6521/1998/
新北市,李余典,民主進步黨,2014,三重義消中隊長,https://councils.g0v.tw/councilors/info/32f17c7f9eac4bee9c8cc119710c6521/2014/
新北市,李余典,民主進步黨,2010,台北縣義消三重中隊長,https://councils.g0v.tw/councilors/info/32f17c7f9eac4bee9c8cc119710c6521/2010/
新北市,李倩萍,,2006,蘆洲婦女防火宣導隊副分隊長,https://councils.g0v.tw/councilors/info/fc17a8f9e5e74a24a68ec1206bd8e1ef/2006/
新北市,李倩萍,民主進步黨,2010,蘆洲婦女防火宣導隊副分隊長,https://councils.g0v.tw/councilors/info/fc17a8f9e5e74a24a68ec1206bd8e1ef/2010/
新北市,李倩萍,民主進步黨,2014,"蘆洲婦女防火宣導隊 副分隊長",https://councils.g0v.tw/councilors/info/fc17a8f9e5e74a24a68ec1206bd8e1ef/2014/
新北市,白珮茹,,2006,99年度義勇消防隊楷模,https://councils.g0v.tw/councilors/info/a418ccc9646640339c5458b553a9ef81/2006/
新北市,白珮茹,中國國民黨,2014,財團法人義勇消防安全濟助基金會監察人,https://councils.g0v.tw/councilors/info/a418ccc9646640339c5458b553a9ef81/2014/
新北市,白珮茹,中國國民黨,2010,99年度義勇消防隊楷模,https://councils.g0v.tw/councilors/info/a418ccc9646640339c5458b553a9ef81/2010/
新北市,白珮茹,中國國民黨,2014,義消第六大隊汐止婦女防火宣導隊分隊長,https://councils.g0v.tw/councilors/info/a418ccc9646640339c5458b553a9ef81/2014/
